"","seed","up_fdr","down_fdr","up_complement_OR","up_complement_P","down_synGO_OR","down_synGO_P"
"63","RPAIN",2580,1769,0,0.0191754855251641,3.12565881144282,2.50960889972874e-33
"64","USP6",1,0,0,1,0,1
"65","SHBG",21,15,0,1,0,1
"66","PLD2",3618,3594,7.43221359969826,7.07232810158122e-10,4.0771833300575,4.05381948353416e-86
"67","CD68",1693,1013,23.4004820894113,9.45395806026126e-21,2.67755124966587,1.86067471821485e-15
"68","TXNDC17",1406,776,0,0.171625357230265,1.72644698429509,0.00043440860560496
"69","ATP1B2",1948,1776,1.65029542506167,0.246549207598265,2.13323833771799,1.54017920102308e-13
"70","FXR2",4116,2680,0.127887699979117,0.0102579928379384,0.934657446185002,0.570034956195518
"71","KIF1C",2411,2873,0.744222381129542,0.794608868718508,4.05700388005923,1.32196005833947e-75
"72","MPDU1",2280,1743,1.08200702501898,0.785775123071145,3.73066306223263,1.05484590246741e-46
"73","MMP28",2960,3507,1.03887800537156,0.811449851894057,4.47540441778913,2.13272182633582e-98
"74","CCL4",119,12,5.28184938332415,0.177145443105428,7.86496721807516,0.0112676829193622
"75","MRM1",2260,1108,0.253164753495599,0.177326363423555,1.39417606944976,0.0194018873098031
"76","PHF20L1",4052,3256,0.410803441023276,0.141438782326961,2.46763758629636,2.82228890446201e-30
"77","LRRC6",1726,1048,0.33881280482069,0.527725404719458,1.76198947085573,2.92647706407496e-05
"78","CCNT1",4537,4352,1.87075505785071,0.068881563709545,2.31609533963687,7.60512561546566e-31
"79","PUS7L",3828,3638,1.34678988169887,0.39193143459115,3.14170094347894,1.16367787410285e-54
"80","KRI1",1622,2027,0.361890761401286,0.519816027290801,3.29722250535746,3.23715543217684e-41
"81","ILF3",3595,2780,0.307358442973503,0.114800553471056,0.91613108391452,0.445861081517032
"82","SLC44A2",3919,4472,1.11284035210784,0.829012885327909,3.02984805268685,1.07867210408003e-56
"83","AP1M2",1,0,0,1,0,1
"84","CDKN2D",4681,3559,0.224456646012192,0.025084768777128,0.714097705100353,0.000838220336115263
"85","MTUS1",4483,5716,4.32100909319686,6.36140493989701e-06,4.18757814951599,1.21234417825442e-106
"86","KLK14",12,17,0,1,0,1
"87","SIGLEC9",1684,1073,23.534760858168,8.269401658069e-21,2.56836074131266,1.27005846912352e-14
"88","KLK10",2,0,0,1,0,1
"89","NGDN",3398,2451,1.09513287320579,0.818890574463263,3.38942013876806,1.3877208063354e-49
"90","RIPK3",1014,545,16.8232270291863,1.18729194816684e-13,3.70908073932549,4.52385391046826e-18
"91","ADCY4",570,209,4.66865638005862,0.0137453920525037,3.25128286742726,1.5426989424628e-06
"92","RAB2B",938,504,0,0.406597541879437,1.34099941685344,0.13905915578827
"93","BCL2L2",3936,3821,0.134818187486626,0.0160322043004886,0.924509307171287,0.424721875676166
"94","AJUBA",823,1200,0.737351173079084,1,5.54065214240782,5.03310528664429e-68
"95","DTD2",3333,3501,0.516290049081805,0.358285139831811,3.84229753093416,4.71427458312957e-77
"96","PARP2",3755,3393,0.449410510829696,0.269772623232439,0.946221165474201,0.608125613204839
"97","HEATR5A",4988,5985,1.86528648955092,0.075829351798448,4.24107498061912,1.34576368346286e-109
"98","SNX6",5423,5563,1.67927291608177,0.129042049839331,3.89961086745341,2.82293339958466e-95
"99","EAPP",4031,2762,0.896914154746087,1,2.48855848211223,1.3079257319597e-27
"100","EGLN3",4586,5749,2.84207229484731,0.00179222733616264,4.36323632435072,3.89165342192566e-113
"1","CHMP2A",1842,681,0.315730669566911,0.366318966554273,1.65311233690313,0.00299122005939623
"2","UBE2M",3884,2765,0.13686824626256,0.0159053612488134,1.09830833107953,0.33351990052433
"3","TRIM28",3995,2967,0.734562575704836,0.670769351201421,1.1302775660823,0.199150986131012
"4","C16orf13",4183,2567,0.541701290399779,0.298104028866011,1.11713555729825,0.269245517649817
"5","YIPF2",3233,2150,0.347408680045984,0.161630682904108,1.20436274390769,0.087094884170832
"6","ATG4D",4125,3859,0.261712713121255,0.0547831764884805,0.914023755353439,0.353549401850779
"7","EIF2S3",3808,2971,0.959294653020174,1,2.02789372907702,7.4196978214313e-17
"8","TMEM160",416,43,0,1,0,0.422044120866981
"9","ZC3H4",4441,4433,0.36835427619512,0.100334789316297,1.33741848639081,0.00023306261399939
"10","NPAS1",3415,2961,0.159128581975919,0.037234222308349,0.83202239913528,0.0836968556178303
"11","GMFG",2390,1225,16.0204657891388,4.98087740418046e-17,3.99261111013875,2.5271764500262e-40
"12","MAP3K10",4304,4311,0.523781254520574,0.298825867178392,0.995599352603988,1
"13","ARHGEF16",153,92,0,1,1.35432911190509,0.427558983561906
"14","LRRC47",5024,4052,0.205653039033729,0.0107381543622814,0.769979314603586,0.00487282409699479
"15","SESN2",2408,2121,1.61532024917366,0.281580499576348,0.814751682058297,0.108074313200466
"16","SMPDL3B",27,26,0,1,0.941396394061731,1
"17","ATPIF1",3306,2872,0.713380980829605,0.64893919749394,0.766975622316598,0.016125833085441
"18","MED18",1532,786,0,0.178331432217053,1.03250042220959,0.854376358954385
"19","THEMIS2",2309,1558,7.65662180251054,5.76460783810929e-09,4.601731715551,7.80238751338084e-62
"20","CLIP1",1878,1287,1.33671679657926,0.546379304272831,1.60621719098008,0.00020768784256388
"21","CCDC62",1777,1385,1.03625894129153,0.765475845567462,4.94097313525858,1.57509605583426e-63
"22","HIP1R",3676,4137,0.810669836887986,0.826422724232335,4.22780338448128,2.87585422729225e-97
"23","ZNF317",3142,2282,0.7561775920531,0.813308660070169,0.890703935535329,0.345709882578484
"24","PPAN",3236,2872,0.534850353731418,0.358983062123987,1.27067724952003,0.010621284583379
"25","EIF3G",3190,1729,3.54221989569708,0.000350482800278311,4.34513055989143,1.1656890306708e-60
"26","ANGPTL6",5,0,0,1,0,1
"27","C19orf66",3967,2900,0.914056794334598,1,1.14092869714928,0.162843069274873
"28","DNMT1",4271,3971,0.25089855253335,0.0368120528518,1.01648824000601,0.861401848484859
"29","ZNF426",4380,4051,0.658015257857239,0.536343084249024,3.69582706571365,1.59232451799958e-77
"30","SLC6A8",3157,3552,0.174077553170522,0.0559100643435435,1.63945824282629,1.81459939641116e-09
"31","PNCK",5310,4199,0.640645499926393,0.443857071019814,0.82346040189893,0.0328105648223846
"32","DKC1",1419,576,0,0.171953168098458,1.02386644499267,0.914906400674582
"33","PLXNA3",3169,2900,0.355442109810183,0.161922436188334,1.2770733826232,0.00943583231161463
"34","DUSP9",245,55,2.54157859117813,0.331294916421634,0.887950034116361,1
"35","MPP1",4252,2998,0.252173539232187,0.0368602928159468,0.988560166698421,0.96080291003699
"36","ZNF331",727,342,1.72043006167257,0.333837746646756,1.31292751430329,0.268322287438576
"37","ZNF236",3023,1994,0.577201049278563,0.474835457406062,0.982409194525504,0.952959071961038
"38","SLC7A10",2089,2169,1.19080183875247,0.773832701200976,3.93551252537966,5.39510765703557e-60
"39","LRP3",3461,3084,0.321421013636657,0.113786781536987,1.27837560952409,0.00750473945157273
"40","C12orf65",846,738,0.716617658329138,1,1.55198171825689,0.00782786333988124
"41","NOL11",4265,3649,0.386863914907457,0.142216177975842,3.04350511132132,2.0383128464791e-51
"42","UBE4B",4192,4349,0.394615827592615,0.14105552610526,0.942257972901924,0.527956073406599
"43","CASZ1",190,97,10.4781061019442,0.00368819415256655,4.70510593989294,1.8427141436618e-06
"44","HSD17B3",2255,2182,3.70786749043375,0.000758021571278634,4.58019997872332,1.2471181838382e-77
"45","HABP4",4040,2673,0.130755158922765,0.0103765727834332,1.00106783670376,1
"46","SLC35D2",4112,4960,7.76620493669452,1.78204325919457e-10,5.22607451799497,7.57065244264494e-139
"47","PRRG1",3751,4693,2.9355883583329,0.00180004340426004,3.36006066351221,3.54418588496456e-70
"48","UBA1",5064,5158,0.551171397766213,0.246810809167659,0.890017789343747,0.156343944290397
"49","RGN",2921,3405,0.389900038115915,0.226949687350422,5.87067986999495,1.41987224761006e-141
"50","POLN",1480,1179,0,0.174571309312461,3.83685109978546,2.13893166047065e-36
"51","TXLNG2P",16,0,0,1,0,1
"52","PPIL4",3789,3456,2.32011250883742,0.0256534292496052,2.91708446749169,1.06272917763058e-45
"53","ULBP2",2964,2141,0.590238953951019,0.475367550095954,0.81862582328221,0.10980445614303
"54","AKAP12",2917,2527,0.390503873004237,0.226985835436605,1.10397124786495,0.33981077733804
"55","SYNE1",4065,3511,0.409482020851092,0.141275999121656,1.17271588821917,0.0730877585860232
"56","ULBP3",42,15,0,1,0,1
"57","LATS1",2249,2788,0.802694883379125,1,1.21799647693264,0.0421408334155561
"58","EPS8L1",2,1,0,1,0,1
"59","LILRB2",1685,1308,21.2639780309211,1.8652266749065e-19,5.01359274655764,2.90393684570745e-62
"60","AAR2",2147,1759,1.15572582085958,0.776919902021958,4.38886612519866,1.87988753816678e-62
"61","TTLL9",1217,984,0.490535080409864,0.722455581198948,4.51764683934628,6.057277377424e-42
"62","RBM39",5196,4610,0.415719494733689,0.12061726183259,3.80655237320897,3.39816976786191e-86
"63","COX4I2",81,51,0,1,2.5654399717035,0.05594002240847
"64","ZNF341",4588,4663,0.484777531479104,0.223665827879156,1.16636168168225,0.0542558191230923
"65","GGT7",6050,5129,0.249867719760541,0.00982874275273449,0.809214673363109,0.0114868254188623
"66","ACSS2",2433,2426,2.99948010028824,0.00491090240949849,4.40805150033638,3.83357204518484e-78
"67","EDA2R",3032,3466,5.11147893201811,2.15976131275733e-06,4.80886278260112,7.99604334862138e-109
"68","ARHGEF9",5827,5367,0.460974542213451,0.137309152406366,0.779341580477657,0.00245018874413998
"69","C1QL1",721,240,1.73520426041128,0.330225425889311,0.916280515793881,1
"70","GFAP",3098,2449,13.2445876778876,2.17898638771951e-15,5.2624444121553,5.16960108054134e-103
"71","HIGD1B",1298,1483,0,0.273929389089487,2.53392181506677,2.31703461683386e-18
"72","ATP6V1E1",4345,2473,0.245836215997492,0.0368966350723516,1.28724169490354,0.0118229995828709
"73","ZNF227",4272,4019,1.00440995070716,1,3.65523594281309,7.03301352468041e-76
"74","ZNF428",3099,1809,0,0.0076617033385483,1.31859169708671,0.0159623937058165
"75","ZNF141",4003,3469,1.69760159282678,0.138088906114845,4.06674251227495,3.25581789767218e-84
"76","COX4I1",3878,2466,0.137201165194208,0.015896774419934,1.09866582724313,0.362459941831759
"77","EMC8",3014,2925,2.35800660689902,0.0261885642712962,5.08318364308913,2.97996430905858e-108
"78","GSE1",4187,4600,0.25694239041214,0.0557180057579847,1.08631229560598,0.303661606498775
"79","RP11-178L8.4",1,0,0,1,0,1
"80","GINS2",3223,3506,2.48105022787969,0.015983073299579,5.20826263073917,2.12424778623581e-122
"81","CHMP1A",3467,2604,0.49333651863424,0.361619408198315,1.1438539402587,0.174205500027528
"82","SH3BGRL",2980,3424,7.67761035411812,9.69807594085868e-10,2.6044724836414,2.01552110050278e-35
"83","COX7B",3887,3085,0.431653840496293,0.194999867690268,1.79297092026408,7.68147682409622e-12
"84","F12",3383,2287,0.160756473368765,0.0370488783146584,0.912899782806446,0.471118428308746
"85","PRR7",1702,868,0.343940305897214,0.525514020880544,1.23642698519955,0.189400691208389
"86","NFATC1",4168,4840,3.89036262345682,3.89174468405379e-05,4.38058029658893,1.02389160751772e-108
"87","GJA9",361,289,0,1,3.09984793594653,1.05711086983024e-07
"88","CAP1",2424,1627,3.01043487629546,0.00479721018404515,2.27715707833077,4.22356521303545e-15
"89","PPT1",3389,2896,0.329211442901915,0.164982232837378,1.51349991087313,5.16905986769048e-06
"90","RAB11FIP4",4831,4360,0.215982974641589,0.0163064504307914,1.00980898655083,0.899674338418918
"91","RLIM",4794,4122,0.459264982748833,0.164230317654016,1.02352538322776,0.796376593124401
"92","ABCB7",2769,2981,1.95328428091832,0.126980585952649,2.22642216471589,4.69013468134585e-22
"93","TRAF3",3807,4143,0.287531473062776,0.0792048493980217,1.13737813083409,0.12241896191542
"94","HAUS8",1,0,0,1,0,1
"95","MRPS25",3285,2439,0.341231416242252,0.162108614429547,1.04238928923764,0.706185759522591
"96","SH3BP5",4146,2784,0.259831764965697,0.0550935945036938,0.597687997636047,1.17932994522701e-05
"97","HACL1",2147,1168,0.549562662849154,0.578698465754979,1.41255249790337,0.0121475983690017
"98","TBC1D5",2173,1784,0.264031598280971,0.259256086534129,1.34125692266182,0.0107233444993291
"99","CAPN7",3622,4018,0.642069009303382,0.508782542427959,3.14500967225285,1.00158964024435e-57
"100","RFTN1",4632,3930,0.227302590534515,0.0248040256152747,1.12472221980029,0.17405104112092
"1","ZRANB2",2955,2541,0.187581859538229,0.0842811914174704,1.45540229206623,0.000108582571049269
"2","ANKRD20A3",340,34,1.8226881509583,0.428501143453109,0.71295101278137,1
"3","EIF5A",3606,2517,0,0.00296933512913608,0.938047422466122,0.595578257215944
"4","KDM6B",3517,2960,0.853542288805959,1,1.08310270735234,0.400894123569259
"5","GUCY2D",1,0,0,1,0,1
"6","GPS2",1671,1652,0.350781579169974,0.522980538447606,4.56660239866646,9.78218658483351e-64
"7","XAF1",3101,3109,6.66727453183048,1.43395835480875e-08,4.59327941322102,2.79711116153444e-96
"8","DLG4",5796,5317,0.464269496962034,0.136766426502307,0.729318236122526,0.000155603715411406
"9","HRSP12",3973,4718,2.74273171115383,0.00398951448679277,4.92399576135922,8.464657172134e-127
"10","VPS13B",2042,2413,0.892049874082768,1,1.49251871679003,4.68831797613963e-05
"11","RGS22",3409,3011,2.9402828516619,0.00229740873448251,4.57568290650411,4.72761899096349e-94
"12","MATN2",3722,3852,4.4494473925122,7.95712429594346e-06,5.14027341975667,4.30978565577019e-125
"13","REEP2",5509,5087,0.495764933404674,0.185266159460253,0.864741920256503,0.081435174389715
"14","PCBD2",2344,2840,1.04958585326271,0.790783788719149,4.11831957317528,5.72924798865333e-77
"15","SDF2",3438,2271,0.15784673579877,0.0374489969149792,2.87598055040516,1.20520068893535e-33
"16","FLOT2",5520,4400,0.384822196525665,0.0606044763110541,0.726634506148192,0.000427513561740905
"17","ERAL1",4141,3851,0.704059281220456,0.672866249246296,0.863749715598441,0.121713112837435
"18","PRMT7",3475,2495,0.320029136367005,0.11372902313628,1.93078071217494,5.62444835071743e-13
"19","NIP7",2240,1921,0.255272116423931,0.263774132315406,2.8125974225616,2.24874048949207e-28
"20","TERF2",5059,4542,0.313817655180549,0.0492910968630642,0.905580972969908,0.26406313486777
"21","VPS4A",4289,2840,0.249494460589886,0.0367905682219021,0.835148952769682,0.0967151513389784
"22","MTSS1L",2745,3292,0.203887269715513,0.125794752757694,2.35604058414994,2.98345294353071e-27
"23","HSPA12B",1470,1469,0,0.174065263009857,2.07746074074244,6.22708436795958e-11
"24","ANKEF1",1546,1286,0,0.179541397057727,1.16107011583939,0.277251306858849
"25","PCED1A",2850,2903,0.195703045341639,0.0825589597170582,2.41133468482523,1.37215486693322e-26
"26","SNAP25",4970,4289,0.320741844846627,0.0488541562520559,0.882487960956477,0.162711524764652
"27","BTBD3",3457,2417,0.494987954936549,0.361209200620791,1.24682079691705,0.0304764249927929
"28","PCNA",4431,3848,1.50251528070069,0.303150313683749,4.38412287099995,1.42362899201399e-99
"29","NXT1",2802,1997,4.10409429766484,8.797028917378e-05,5.39905570834327,3.34555691553818e-94
"30","POLR3F",4374,3469,0.659650526720026,0.536154649921397,2.31879404832929,5.19557777502716e-27
"31","RIN2",4804,5516,4.36812076746426,4.35456700756004e-06,4.54824338032997,8.99463707276102e-119
"32","PTPRA",2672,2538,0.430759012686501,0.314267147419337,1.09698035005932,0.36855236511355
"33","SSTR4",563,273,0,1,1.77457634061835,0.0206846099726821
"34","DAP3",2123,1070,1.85526409931378,0.155721317877143,2.21081601238887,3.79239184042236e-10
"35","KIAA0907",1034,698,0.58234596896125,1,4.63160993434088,6.50323988020559e-33
"36","ATP1A4",25,5,0,1,5.88758097523395,0.187846236403868
"37","NES",3282,3817,2.43079231363815,0.017289788567283,5.46918450970318,2.30618965513866e-135
"38","BCAN",3054,3651,1.00305023419778,1,3.24635504034807,2.36681782745052e-58
"39","ARHGEF11",5601,5868,0.485385281685469,0.136651621595339,0.94941151308225,0.522896771946675
"40","RAB25",71,30,8.9185824460094,0.109721693989306,0.811419496612315,1
"41","HAPLN2",2580,2837,5.54787451336803,1.30584659346081e-06,4.0821908830935,8.0365789280562e-76
"42","DCAF8",2129,1193,0,0.0467268783331026,1.14512656311431,0.329623037935077
"43","SYT11",4170,3882,0.543565193296034,0.298208372701321,0.899604806993591,0.270604287665596
"44","IGHMBP2",5177,4996,0.794083967380742,0.701719964127319,0.933784624840242,0.425288775172081
"45","ACY3",542,263,6.32395802885218,0.00182564345783228,1.32768313202014,0.273429217740382
"46","MTL5",405,374,0,1,0.914154404747017,0.894906416249207
"47","MMACHC",217,497,0,1,1.80999035543131,0.00179182654542179
"48","DPH2",4096,3050,0.713086869301003,0.671906374188815,1.02613445400447,0.769890860311662
"49","TOE1",327,36,0,1,0,0.403397076877585
"50","NASP",2796,2643,0.409751959469903,0.316499268201506,4.68758019405969,1.13980210151451e-90
"51","MUTYH",2954,2529,0.59295459622197,0.624558150588415,4.85910561331633,2.50999484356476e-93
"52","CTNNBL1",2482,996,0,0.0310048306578558,0.698215815119695,0.0597469832886235
"53","LPIN3",2009,2628,6.59960740799348,3.02352542681002e-07,5.39016180455606,5.01954425848589e-111
"54","ZSWIM3",362,130,0,1,0.55470415573855,0.499017505961088
"55","RBM38",2304,2513,1.07070445186765,0.787447914836074,3.82313577958754,6.84867054054387e-63
"56","VSTM2L",5326,4968,0.402885518374606,0.0853381547162515,0.808038891429984,0.0118004617623921
"57","OSER1",4220,3512,1.80938045866699,0.0948278960275383,4.22056499385655,6.23900205225709e-90
"58","SERINC3",3981,2932,0.133056775884941,0.0162484684677898,0.937739723160376,0.551635824368946
"59","PPP1R3D",3671,4918,2.40710052871929,0.0137262572674795,4.26908107768186,2.89416136055658e-105
"60","RP11-445H22.3",919,766,0.657692628537727,1,1.38058495153734,0.0509372066219409
"61","DMGDH",1273,1432,2.02582561748227,0.152520369883103,5.59473892043986,8.0420846468412e-79
"62","BHMT2",225,495,0,1,3.18133171183504,1.82900410153565e-12
"63","AP3B1",5114,5574,2.48400569233263,0.00588289507510914,3.91970391308327,3.55590610040514e-96
"64","ZBED3",2948,3558,3.47396375086041,0.000587270722020248,1.97970675700904,8.99148922190493e-18
"65","INADL",639,583,0.957031925603278,1,7.65262256896654,5.25724258707037e-60
"66","KANK4",657,147,0,0.628369550833082,1.17799243134563,0.672118928349646
"67","ANGPTL3",128,16,0,1,0,1
"68","SYT4",4662,3489,0.346945742266197,0.0704941136606029,0.890426540036483,0.249384300093529
"69","FBXO44",6090,5332,0.247772155128226,0.0098332182351418,0.780398911763918,0.00271691309385208
"70","RSG1",2150,1473,0,0.0468588702741746,1.07440081492527,0.586776746813999
