Gene	Set
ARID4B	C4A-negative-GTEx
GGPS1	C4A-negative-GTEx
B3GALNT2	C4A-negative-GTEx
LGALS8	C4A-negative-GTEx
RYR2	C4A-negative-GTEx
RGS7	C4A-negative-GTEx
CHML	C4A-negative-GTEx
PLD5	C4A-negative-GTEx
CEP170	C4A-negative-GTEx
AKT3	C4A-negative-GTEx
ZBTB18	C4A-negative-GTEx
ADSS	C4A-negative-GTEx
KIF26B	C4A-negative-GTEx
CNST	C4A-negative-GTEx
RP11-439E19.10	C4A-negative-GTEx
ZNF670	C4A-negative-GTEx
TRIM58	C4A-negative-GTEx
OR2W3	C4A-negative-GTEx
PGBD2	C4A-negative-GTEx
ACP1	C4A-negative-GTEx
MYT1L	C4A-negative-GTEx
TRAPPC12-AS1	C4A-negative-GTEx
RNASEH1	C4A-negative-GTEx
CMPK2	C4A-negative-GTEx
RSAD2	C4A-negative-GTEx
RNF144A-AS1	C4A-negative-GTEx
RP11-434B12.1	C4A-negative-GTEx
KIDINS220	C4A-negative-GTEx
GRHL1	C4A-negative-GTEx
RP11-254F7.2	C4A-negative-GTEx
AC062028.1	C4A-negative-GTEx
C2orf50	C4A-negative-GTEx
ROCK2	C4A-negative-GTEx
DDX1	C4A-negative-GTEx
MYCNOS	C4A-negative-GTEx
MYCN	C4A-negative-GTEx
FAM49A	C4A-negative-GTEx
VSNL1	C4A-negative-GTEx
KCNS3	C4A-negative-GTEx
PUM2	C4A-negative-GTEx
FAM228B	C4A-negative-GTEx
ITSN2	C4A-negative-GTEx
DNAJC27	C4A-negative-GTEx
KIF3C	C4A-negative-GTEx
EPT1	C4A-negative-GTEx
KCNK3	C4A-negative-GTEx
DPYSL5	C4A-negative-GTEx
AGBL5	C4A-negative-GTEx
CGREF1	C4A-negative-GTEx
SLC30A3	C4A-negative-GTEx
IFT172	C4A-negative-GTEx
SLC4A1AP	C4A-negative-GTEx
TRMT61B	C4A-negative-GTEx
WDR43	C4A-negative-GTEx
YPEL5	C4A-negative-GTEx
LBH	C4A-negative-GTEx
LCLAT1	C4A-negative-GTEx
CAPN14	C4A-negative-GTEx
EHD3	C4A-negative-GTEx
MEMO1	C4A-negative-GTEx
SPAST	C4A-negative-GTEx
FAM98A	C4A-negative-GTEx
STRN	C4A-negative-GTEx
HEATR5B	C4A-negative-GTEx
EIF2AK2	C4A-negative-GTEx
QPCT	C4A-negative-GTEx
RMDN2	C4A-negative-GTEx
ARHGEF33	C4A-negative-GTEx
AC007246.3	C4A-negative-GTEx
SLC8A1	C4A-negative-GTEx
COX7A2L	C4A-negative-GTEx
MTA3	C4A-negative-GTEx
ABCG5	C4A-negative-GTEx
LRPPRC	C4A-negative-GTEx
PREPL	C4A-negative-GTEx
PRKCE	C4A-negative-GTEx
SOCS5	C4A-negative-GTEx
MCFD2	C4A-negative-GTEx
CALM2	C4A-negative-GTEx
MSH2	C4A-negative-GTEx
AC138655.6	C4A-negative-GTEx
FBXO11	C4A-negative-GTEx
PPP1R21	C4A-negative-GTEx
NRXN1	C4A-negative-GTEx
ERLEC1	C4A-negative-GTEx
SPTBN1	C4A-negative-GTEx
EML6	C4A-negative-GTEx
RTN4	C4A-negative-GTEx
MTIF2	C4A-negative-GTEx
CCDC85A	C4A-negative-GTEx
AC007092.1	C4A-negative-GTEx
KIAA1841	C4A-negative-GTEx
USP34	C4A-negative-GTEx
FAM161A	C4A-negative-GTEx
B3GNT2	C4A-negative-GTEx
TMEM17	C4A-negative-GTEx
EHBP1	C4A-negative-GTEx
WDPCP	C4A-negative-GTEx
MDH1	C4A-negative-GTEx
UGP2	C4A-negative-GTEx
LGALSL	C4A-negative-GTEx
AFTPH	C4A-negative-GTEx
CEP68	C4A-negative-GTEx
ACTR2	C4A-negative-GTEx
C1D	C4A-negative-GTEx
PPP3R1	C4A-negative-GTEx
CNRIP1	C4A-negative-GTEx
GFPT1	C4A-negative-GTEx
AAK1	C4A-negative-GTEx
TIA1	C4A-negative-GTEx
ADD2	C4A-negative-GTEx
CYP26B1	C4A-negative-GTEx
EXOC6B	C4A-negative-GTEx
RAB11FIP5	C4A-negative-GTEx
FBXO41	C4A-negative-GTEx
BOLA3-AS1	C4A-negative-GTEx
DCTN1	C4A-negative-GTEx
DCTN1-AS1	C4A-negative-GTEx
M1AP	C4A-negative-GTEx
LRRTM4	C4A-negative-GTEx
DNAH6	C4A-negative-GTEx
TRABD2A	C4A-negative-GTEx
KCMF1	C4A-negative-GTEx
TGOLN2	C4A-negative-GTEx
ST3GAL5	C4A-negative-GTEx
POLR1A	C4A-negative-GTEx
MRPL35	C4A-negative-GTEx
REEP1	C4A-negative-GTEx
CHMP3	C4A-negative-GTEx
RMND5A	C4A-negative-GTEx
CD8A	C4A-negative-GTEx
ANKRD36BP2	C4A-negative-GTEx
AC092835.2	C4A-negative-GTEx
KCNIP3	C4A-negative-GTEx
ANKRD36C	C4A-negative-GTEx
AC012307.3	C4A-negative-GTEx
CIAO1	C4A-negative-GTEx
ANKRD39	C4A-negative-GTEx
AC159540.1	C4A-negative-GTEx
ACTR1B	C4A-negative-GTEx
INPP4A	C4A-negative-GTEx
AC019097.7	C4A-negative-GTEx
C2ORF15	C4A-negative-GTEx
TXNDC9	C4A-negative-GTEx
AFF3	C4A-negative-GTEx
AC092667.2	C4A-negative-GTEx
LONRF2	C4A-negative-GTEx
PDCL3	C4A-negative-GTEx
RP11-299H21.1	C4A-negative-GTEx
CREG2	C4A-negative-GTEx
MFSD9	C4A-negative-GTEx
MRPS9	C4A-negative-GTEx
GPR45	C4A-negative-GTEx
TGFBRAP1	C4A-negative-GTEx
FHL2	C4A-negative-GTEx
RGPD3	C4A-negative-GTEx
ST6GAL2	C4A-negative-GTEx
GCC2	C4A-negative-GTEx
RANBP2	C4A-negative-GTEx
ANAPC1	C4A-negative-GTEx
FBLN7	C4A-negative-GTEx
RGPD8	C4A-negative-GTEx
TTL	C4A-negative-GTEx
CBWD2	C4A-negative-GTEx
ACTR3	C4A-negative-GTEx
DPP10	C4A-negative-GTEx
AC066593.1	C4A-negative-GTEx
INSIG2	C4A-negative-GTEx
PCDP1	C4A-negative-GTEx
TMEM177	C4A-negative-GTEx
PTPN4	C4A-negative-GTEx
RALB	C4A-negative-GTEx
CNTNAP5	C4A-negative-GTEx
ERCC3	C4A-negative-GTEx
FAM168B	C4A-negative-GTEx
PLEKHB2	C4A-negative-GTEx
AC073869.1	C4A-negative-GTEx
AC093724.2	C4A-negative-GTEx
MGAT5	C4A-negative-GTEx
TMEM163	C4A-negative-GTEx
AC016725.4	C4A-negative-GTEx
CCNT2	C4A-negative-GTEx
RAB3GAP1	C4A-negative-GTEx
ZRANB3	C4A-negative-GTEx
R3HDM1	C4A-negative-GTEx
SPOPL	C4A-negative-GTEx
NXPH2	C4A-negative-GTEx
AC062021.1	C4A-negative-GTEx
GTDC1	C4A-negative-GTEx
ZEB2	C4A-negative-GTEx
ACVR2A	C4A-negative-GTEx
ORC4	C4A-negative-GTEx
MBD5	C4A-negative-GTEx
EPC2	C4A-negative-GTEx
KIF5C	C4A-negative-GTEx
RIF1	C4A-negative-GTEx
CACNB4	C4A-negative-GTEx
GALNT13	C4A-negative-GTEx
KCNJ3	C4A-negative-GTEx
CCDC148	C4A-negative-GTEx
PKP4	C4A-negative-GTEx
DAPL1	C4A-negative-GTEx
PLA2R1	C4A-negative-GTEx
SLC4A10	C4A-negative-GTEx
SCN3A	C4A-negative-GTEx
SCN2A	C4A-negative-GTEx
CSRNP3	C4A-negative-GTEx
TTC21B	C4A-negative-GTEx
SCN1A	C4A-negative-GTEx
SCN7A	C4A-negative-GTEx
STK39	C4A-negative-GTEx
CERS6	C4A-negative-GTEx
PPIG	C4A-negative-GTEx
PHOSPHO2	C4A-negative-GTEx
UBR3	C4A-negative-GTEx
GAD1	C4A-negative-GTEx
TLK1	C4A-negative-GTEx
METTL8	C4A-negative-GTEx
DCAF17	C4A-negative-GTEx
SLC25A12	C4A-negative-GTEx
RAPGEF4-AS1	C4A-negative-GTEx
CDCA7	C4A-negative-GTEx
OLA1	C4A-negative-GTEx
SCRN3	C4A-negative-GTEx
GPR155	C4A-negative-GTEx
CHN1	C4A-negative-GTEx
ATF2	C4A-negative-GTEx
KIAA1715	C4A-negative-GTEx
MTX2	C4A-negative-GTEx
AGPS	C4A-negative-GTEx
RBM45	C4A-negative-GTEx
PRKRA	C4A-negative-GTEx
ZNF385B	C4A-negative-GTEx
UBE2E3	C4A-negative-GTEx
CERKL	C4A-negative-GTEx
PDE1A	C4A-negative-GTEx
DNAJC10	C4A-negative-GTEx
FRZB	C4A-negative-GTEx
NCKAP1	C4A-negative-GTEx
DUSP19	C4A-negative-GTEx
ZNF804A	C4A-negative-GTEx
ZC3H15	C4A-negative-GTEx
GULP1	C4A-negative-GTEx
COL5A2	C4A-negative-GTEx
PMS1	C4A-negative-GTEx
MFSD6	C4A-negative-GTEx
TMEM194B	C4A-negative-GTEx
NAB1	C4A-negative-GTEx
GLS	C4A-negative-GTEx
MYO1B	C4A-negative-GTEx
TMEFF2	C4A-negative-GTEx
SLC39A10	C4A-negative-GTEx
HECW2	C4A-negative-GTEx
MOB4	C4A-negative-GTEx
PLCL1	C4A-negative-GTEx
SATB2	C4A-negative-GTEx
C2orf69	C4A-negative-GTEx
RP11-469M7.1	C4A-negative-GTEx
FAM126B	C4A-negative-GTEx
TRAK2	C4A-negative-GTEx
ALS2	C4A-negative-GTEx
SUMO1	C4A-negative-GTEx
BMPR2	C4A-negative-GTEx
ICA1L	C4A-negative-GTEx
WDR12	C4A-negative-GTEx
CARF	C4A-negative-GTEx
ABI2	C4A-negative-GTEx
NDUFS1	C4A-negative-GTEx
ZDBF2	C4A-negative-GTEx
ADAM23	C4A-negative-GTEx
CREB1	C4A-negative-GTEx
CCNYL1	C4A-negative-GTEx
PLEKHM3	C4A-negative-GTEx
C2orf80	C4A-negative-GTEx
MAP2	C4A-negative-GTEx
UNC80	C4A-negative-GTEx
LANCL1	C4A-negative-GTEx
VWC2L	C4A-negative-GTEx
TMEM169	C4A-negative-GTEx
RP11-566E18.3	C4A-negative-GTEx
43894	C4A-negative-GTEx
SMARCAL1	C4A-negative-GTEx
IGFBP2	C4A-negative-GTEx
CDK5R2	C4A-negative-GTEx
CCDC108	C4A-negative-GTEx
FAM134A	C4A-negative-GTEx
TUBA4B	C4A-negative-GTEx
EPHA4	C4A-negative-GTEx
CTD-2308L22.1	C4A-negative-GTEx
FARSB	C4A-negative-GTEx
AP1S3	C4A-negative-GTEx
CUL3	C4A-negative-GTEx
NYAP2	C4A-negative-GTEx
RP11-314B1.2	C4A-negative-GTEx
IRS1	C4A-negative-GTEx
SPHKAP	C4A-negative-GTEx
SLC16A14	C4A-negative-GTEx
CAB39	C4A-negative-GTEx
NPPC	C4A-negative-GTEx
EIF4E2	C4A-negative-GTEx
GIGYF2	C4A-negative-GTEx
NGEF	C4A-negative-GTEx
ARL4C	C4A-negative-GTEx
AGAP1	C4A-negative-GTEx
AC096574.5	C4A-negative-GTEx
FAM132B	C4A-negative-GTEx
TRAF3IP1	C4A-negative-GTEx
CHL1	C4A-negative-GTEx
CNTN6	C4A-negative-GTEx
CNTN4	C4A-negative-GTEx
CRBN	C4A-negative-GTEx
ITPR1	C4A-negative-GTEx
ARL8B	C4A-negative-GTEx
GRM7	C4A-negative-GTEx
RAD18	C4A-negative-GTEx
SRGAP3	C4A-negative-GTEx
LHFPL4	C4A-negative-GTEx
CPNE9	C4A-negative-GTEx
PRRT3	C4A-negative-GTEx
FANCD2	C4A-negative-GTEx
TATDN2	C4A-negative-GTEx
ATP2B2	C4A-negative-GTEx
SYN2	C4A-negative-GTEx
CAND2	C4A-negative-GTEx
IQSEC1	C4A-negative-GTEx
WNT7A	C4A-negative-GTEx
CHCHD4	C4A-negative-GTEx
GRIP2	C4A-negative-GTEx
NR2C2	C4A-negative-GTEx
MRPS25	C4A-negative-GTEx
ZFYVE20	C4A-negative-GTEx
SH3BP5	C4A-negative-GTEx
EAF1	C4A-negative-GTEx
EAF1-AS1	C4A-negative-GTEx
HACL1	C4A-negative-GTEx
ANKRD28	C4A-negative-GTEx
AC090945.1	C4A-negative-GTEx
DPH3	C4A-negative-GTEx
PLCL2	C4A-negative-GTEx
TBC1D5	C4A-negative-GTEx
SATB1	C4A-negative-GTEx
PP2D1	C4A-negative-GTEx
RP11-180N14.1	C4A-negative-GTEx
ZNF385D	C4A-negative-GTEx
NKIRAS1	C4A-negative-GTEx
NR1D2	C4A-negative-GTEx
THRB	C4A-negative-GTEx
RARB	C4A-negative-GTEx
NEK10	C4A-negative-GTEx
CMC1	C4A-negative-GTEx
AZI2	C4A-negative-GTEx
OSBPL10	C4A-negative-GTEx
ZNF860	C4A-negative-GTEx
GPD1L	C4A-negative-GTEx
DYNC1LI1	C4A-negative-GTEx
SUSD5	C4A-negative-GTEx
FBXL2	C4A-negative-GTEx
UBP1	C4A-negative-GTEx
CLASP2	C4A-negative-GTEx
PDCD6IP	C4A-negative-GTEx
ARPP21	C4A-negative-GTEx
TRANK1	C4A-negative-GTEx
EPM2AIP1	C4A-negative-GTEx
ITGA9	C4A-negative-GTEx
XYLB	C4A-negative-GTEx
SCN5A	C4A-negative-GTEx
CX3CR1	C4A-negative-GTEx
ENTPD3	C4A-negative-GTEx
VIPR1	C4A-negative-GTEx
VIPR1-AS1	C4A-negative-GTEx
SNRK	C4A-negative-GTEx
ZNF852	C4A-negative-GTEx
KIAA1143	C4A-negative-GTEx
SACM1L	C4A-negative-GTEx
SLC6A20	C4A-negative-GTEx
LZTFL1	C4A-negative-GTEx
SETD2	C4A-negative-GTEx
KLHL18	C4A-negative-GTEx
ZNF589	C4A-negative-GTEx
ARIH2	C4A-negative-GTEx
USP19	C4A-negative-GTEx
NICN1	C4A-negative-GTEx
BSN	C4A-negative-GTEx
FAM212A	C4A-negative-GTEx
CAMKV	C4A-negative-GTEx
CACNA2D2	C4A-negative-GTEx
DOCK3	C4A-negative-GTEx
GRM2	C4A-negative-GTEx
DUSP7	C4A-negative-GTEx
WDR82	C4A-negative-GTEx
DNAH1	C4A-negative-GTEx
PHF7	C4A-negative-GTEx
PRKCD	C4A-negative-GTEx
CACNA1D	C4A-negative-GTEx
CACNA2D3	C4A-negative-GTEx
ERC2	C4A-negative-GTEx
ARHGEF3	C4A-negative-GTEx
APPL1	C4A-negative-GTEx
SLMAP	C4A-negative-GTEx
RPP14	C4A-negative-GTEx
C3orf67	C4A-negative-GTEx
C3orf14	C4A-negative-GTEx
CADPS	C4A-negative-GTEx
AC136289.1	C4A-negative-GTEx
MAGI1	C4A-negative-GTEx
FAM19A1	C4A-negative-GTEx
FAM19A4	C4A-negative-GTEx
ARL6IP5	C4A-negative-GTEx
LMOD3	C4A-negative-GTEx
FOXP1	C4A-negative-GTEx
EIF4E3	C4A-negative-GTEx
SHQ1	C4A-negative-GTEx
CNTN3	C4A-negative-GTEx
ROBO2	C4A-negative-GTEx
CADM2	C4A-negative-GTEx
CGGBP1	C4A-negative-GTEx
EPHA3	C4A-negative-GTEx
RP11-389G6.3	C4A-negative-GTEx
ARL 6.00	C4A-negative-GTEx
ST3GAL6	C4A-negative-GTEx
DCBLD2	C4A-negative-GTEx
RP11-15N24.4	C4A-negative-GTEx
RP11-114I8.4	C4A-negative-GTEx
TOMM70A	C4A-negative-GTEx
LNP1	C4A-negative-GTEx
IMPG2	C4A-negative-GTEx
TRMT10C	C4A-negative-GTEx
PCNP	C4A-negative-GTEx
ZBTB11	C4A-negative-GTEx
NXPE3	C4A-negative-GTEx
LINC00882	C4A-negative-GTEx
LINC00883	C4A-negative-GTEx
CD47	C4A-negative-GTEx
KIAA1524	C4A-negative-GTEx
DZIP3	C4A-negative-GTEx
PVRL3-AS1	C4A-negative-GTEx
PVRL3	C4A-negative-GTEx
PLCXD2	C4A-negative-GTEx
CD200	C4A-negative-GTEx
WDR52	C4A-negative-GTEx
SIDT1	C4A-negative-GTEx
KIAA2018	C4A-negative-GTEx
ATP6V1A	C4A-negative-GTEx
ZDHHC23	C4A-negative-GTEx
GAP43	C4A-negative-GTEx
GSK3B	C4A-negative-GTEx
STXBP5L	C4A-negative-GTEx
IQCB1	C4A-negative-GTEx
KPNA1	C4A-negative-GTEx
SEMA5B	C4A-negative-GTEx
SEC22A	C4A-negative-GTEx
CCDC14	C4A-negative-GTEx
KALRN	C4A-negative-GTEx
PLXNA1	C4A-negative-GTEx
ABTB1	C4A-negative-GTEx
MBD4	C4A-negative-GTEx
TMCC1-AS1	C4A-negative-GTEx
RP11-517B11.7	C4A-negative-GTEx
DNAJC13	C4A-negative-GTEx
UBA5	C4A-negative-GTEx
TOPBP1	C4A-negative-GTEx
RAB6B	C4A-negative-GTEx
AMOTL2	C4A-negative-GTEx
CEP63	C4A-negative-GTEx
ARMC8	C4A-negative-GTEx
NME9	C4A-negative-GTEx
PIK3CB	C4A-negative-GTEx
CLSTN2	C4A-negative-GTEx
SLC25A36	C4A-negative-GTEx
RASA2	C4A-negative-GTEx
GK5	C4A-negative-GTEx
ATR	C4A-negative-GTEx
PLS1	C4A-negative-GTEx
TRPC1	C4A-negative-GTEx
RP11-372E1.6	C4A-negative-GTEx
U2SURP	C4A-negative-GTEx
C3orf58	C4A-negative-GTEx
HLTF	C4A-negative-GTEx
PFN2	C4A-negative-GTEx
EIF2A	C4A-negative-GTEx
IGSF10	C4A-negative-GTEx
DHX36	C4A-negative-GTEx
PLCH1	C4A-negative-GTEx
GMPS	C4A-negative-GTEx
KCNAB1	C4A-negative-GTEx
RSRC1	C4A-negative-GTEx
RP11-379F4.7	C4A-negative-GTEx
C3orf80	C4A-negative-GTEx
IFT80	C4A-negative-GTEx
KPNA4	C4A-negative-GTEx
PPM1L	C4A-negative-GTEx
B3GALNT1	C4A-negative-GTEx
SPTSSB	C4A-negative-GTEx
SLITRK3	C4A-negative-GTEx
SERPINI1	C4A-negative-GTEx
RP11-368I23.2	C4A-negative-GTEx
RP11-362K14.5	C4A-negative-GTEx
PRKCI	C4A-negative-GTEx
SLC7A14	C4A-negative-GTEx
EIF5A2	C4A-negative-GTEx
TNFSF10	C4A-negative-GTEx
NCEH1	C4A-negative-GTEx
NLGN1	C4A-negative-GTEx
TBL1XR1	C4A-negative-GTEx
KCNMB2	C4A-negative-GTEx
ZMAT3	C4A-negative-GTEx
MFN1	C4A-negative-GTEx
USP13	C4A-negative-GTEx
PEX5L	C4A-negative-GTEx
CCDC39	C4A-negative-GTEx
YEATS2	C4A-negative-GTEx
ABCC5	C4A-negative-GTEx
AP2M1	C4A-negative-GTEx
FAM131A	C4A-negative-GTEx
EPHB3	C4A-negative-GTEx
VPS8	C4A-negative-GTEx
SENP2	C4A-negative-GTEx
ETV5	C4A-negative-GTEx
AHSG	C4A-negative-GTEx
EIF4A2	C4A-negative-GTEx
FGF12	C4A-negative-GTEx
MB21D2	C4A-negative-GTEx
HRASLS	C4A-negative-GTEx
OPA1	C4A-negative-GTEx
LINC00884	C4A-negative-GTEx
AC108676.1	C4A-negative-GTEx
ACAP2-IT1	C4A-negative-GTEx
FBXO45	C4A-negative-GTEx
PIGX	C4A-negative-GTEx
SENP5	C4A-negative-GTEx
AC011322.1	C4A-negative-GTEx
DLG1	C4A-negative-GTEx
AC024560.3	C4A-negative-GTEx
LMLN	C4A-negative-GTEx
ABCA11P	C4A-negative-GTEx
ZNF721	C4A-negative-GTEx
PCGF3	C4A-negative-GTEx
SPON2	C4A-negative-GTEx
WHSC1	C4A-negative-GTEx
HTT	C4A-negative-GTEx
FAM86EP	C4A-negative-GTEx
C4orf50	C4A-negative-GTEx
RP11-586D19.1	C4A-negative-GTEx
PPP2R2C	C4A-negative-GTEx
KIAA0232	C4A-negative-GTEx
AFAP1	C4A-negative-GTEx
ENPP7P10	C4A-negative-GTEx
HS3ST1	C4A-negative-GTEx
BOD1L1	C4A-negative-GTEx
LINC00504	C4A-negative-GTEx
CPEB2	C4A-negative-GTEx
LDB2	C4A-negative-GTEx
MED28	C4A-negative-GTEx
FAM184B	C4A-negative-GTEx
SLIT2	C4A-negative-GTEx
KCNIP4	C4A-negative-GTEx
PPARGC1A	C4A-negative-GTEx
CCDC149	C4A-negative-GTEx
LGI2	C4A-negative-GTEx
PCDH7	C4A-negative-GTEx
RP11-617D20.1	C4A-negative-GTEx
AC021860.1	C4A-negative-GTEx
SMIM14	C4A-negative-GTEx
UBE2K	C4A-negative-GTEx
LIMCH1	C4A-negative-GTEx
SLC30A9	C4A-negative-GTEx
ATP8A1	C4A-negative-GTEx
KCTD8	C4A-negative-GTEx
GABRA4	C4A-negative-GTEx
COMMD8	C4A-negative-GTEx
RP11-121C2.2	C4A-negative-GTEx
NFXL1	C4A-negative-GTEx
NIPAL1	C4A-negative-GTEx
SLC10A4	C4A-negative-GTEx
OCIAD1	C4A-negative-GTEx
OCIAD2	C4A-negative-GTEx
DCUN1D4	C4A-negative-GTEx
USP46	C4A-negative-GTEx
LNX1	C4A-negative-GTEx
KIT	C4A-negative-GTEx
CLOCK	C4A-negative-GTEx
EXOC1	C4A-negative-GTEx
SRP72	C4A-negative-GTEx
POLR2B	C4A-negative-GTEx
EPHA5	C4A-negative-GTEx
GNRHR	C4A-negative-GTEx
RUFY3	C4A-negative-GTEx
GRSF1	C4A-negative-GTEx
DCK	C4A-negative-GTEx
ANKRD17	C4A-negative-GTEx
BTC	C4A-negative-GTEx
PARM1	C4A-negative-GTEx
RCHY1	C4A-negative-GTEx
CDKL2	C4A-negative-GTEx
G3BP2	C4A-negative-GTEx
USO1	C4A-negative-GTEx
SDAD1	C4A-negative-GTEx
NUP54	C4A-negative-GTEx
SOWAHB	C4A-negative-GTEx
CCNI	C4A-negative-GTEx
FRAS1	C4A-negative-GTEx
PRDM8	C4A-negative-GTEx
PRKG2	C4A-negative-GTEx
RASGEF1B	C4A-negative-GTEx
ENOPH1	C4A-negative-GTEx
HPSE	C4A-negative-GTEx
HELQ	C4A-negative-GTEx
MRPS18C	C4A-negative-GTEx
AGPAT9	C4A-negative-GTEx
CDS1	C4A-negative-GTEx
RP13-514E23.1	C4A-negative-GTEx
MAPK10	C4A-negative-GTEx
KLHL8	C4A-negative-GTEx
HERC6	C4A-negative-GTEx
NAP1L5	C4A-negative-GTEx
TIGD2	C4A-negative-GTEx
SNCA	C4A-negative-GTEx
CCSER1	C4A-negative-GTEx
RAP1GDS1	C4A-negative-GTEx
TSPAN5	C4A-negative-GTEx
RP11-1299A16.3	C4A-negative-GTEx
EIF4E	C4A-negative-GTEx
METAP1	C4A-negative-GTEx
LAMTOR3	C4A-negative-GTEx
DNAJB14	C4A-negative-GTEx
CISD2	C4A-negative-GTEx
SLC9B2	C4A-negative-GTEx
CXXC4	C4A-negative-GTEx
NPNT	C4A-negative-GTEx
COL25A1	C4A-negative-GTEx
AP1AR	C4A-negative-GTEx
ANK2	C4A-negative-GTEx
CAMK2D	C4A-negative-GTEx
NDST3	C4A-negative-GTEx
PRSS12	C4A-negative-GTEx
SYNPO2	C4A-negative-GTEx
RP11-33B1.1	C4A-negative-GTEx
TMEM155	C4A-negative-GTEx
BBS7	C4A-negative-GTEx
TRPC3	C4A-negative-GTEx
BBS12	C4A-negative-GTEx
ANKRD50	C4A-negative-GTEx
SCLT1	C4A-negative-GTEx
C4orf33	C4A-negative-GTEx
SCOC	C4A-negative-GTEx
CLGN	C4A-negative-GTEx
TBC1D9	C4A-negative-GTEx
RNF150	C4A-negative-GTEx
RTN3P1	C4A-negative-GTEx
SH3D19	C4A-negative-GTEx
FBXW7	C4A-negative-GTEx
TRIM2	C4A-negative-GTEx
RNF175	C4A-negative-GTEx
MAP9	C4A-negative-GTEx
GUCY1A3	C4A-negative-GTEx
RP11-588K22.2	C4A-negative-GTEx
GUCY1B3	C4A-negative-GTEx
GLRB	C4A-negative-GTEx
GRIA2	C4A-negative-GTEx
FNIP2	C4A-negative-GTEx
RAPGEF2	C4A-negative-GTEx
FSTL5	C4A-negative-GTEx
NAF1	C4A-negative-GTEx
NPY5R	C4A-negative-GTEx
TMA16	C4A-negative-GTEx
43891	C4A-negative-GTEx
TLL1	C4A-negative-GTEx
SPOCK3	C4A-negative-GTEx
SH3RF1	C4A-negative-GTEx
WDR17	C4A-negative-GTEx
ASB5	C4A-negative-GTEx
SPCS3	C4A-negative-GTEx
TENM3	C4A-negative-GTEx
TRAPPC11	C4A-negative-GTEx
STOX2	C4A-negative-GTEx
ENPP6	C4A-negative-GTEx
SLC25A4	C4A-negative-GTEx
SNX25	C4A-negative-GTEx
CCDC110	C4A-negative-GTEx
SORBS2	C4A-negative-GTEx
RP11-301L8.2	C4A-negative-GTEx
TPPP	C4A-negative-GTEx
KIAA0947	C4A-negative-GTEx
UBE2QL1	C4A-negative-GTEx
LINC01018	C4A-negative-GTEx
SRD5A1	C4A-negative-GTEx
CTD-2044J15.2	C4A-negative-GTEx
PAPD7	C4A-negative-GTEx
FASTKD3	C4A-negative-GTEx
43896	C4A-negative-GTEx
ROPN1L	C4A-negative-GTEx
CTNND2	C4A-negative-GTEx
TRIO	C4A-negative-GTEx
ANKH	C4A-negative-GTEx
FAM134B	C4A-negative-GTEx
BASP1	C4A-negative-GTEx
AC091878.1	C4A-negative-GTEx
CDH18	C4A-negative-GTEx
CDH12	C4A-negative-GTEx
DROSHA	C4A-negative-GTEx
C5orf22	C4A-negative-GTEx
SUB1	C4A-negative-GTEx
RAD1	C4A-negative-GTEx
DNAJC21	C4A-negative-GTEx
SPEF2	C4A-negative-GTEx
LMBRD2	C4A-negative-GTEx
C5orf42	C4A-negative-GTEx
NUP155	C4A-negative-GTEx
TTC33	C4A-negative-GTEx
PRKAA1	C4A-negative-GTEx
PLCXD3	C4A-negative-GTEx
OXCT1	C4A-negative-GTEx
ZNF131	C4A-negative-GTEx
CTD-2210P15.2	C4A-negative-GTEx
RP11-53O19.1	C4A-negative-GTEx
MRPS30	C4A-negative-GTEx
HCN1	C4A-negative-GTEx
EMB	C4A-negative-GTEx
PARP8	C4A-negative-GTEx
MOCS2	C4A-negative-GTEx
ARL 15.00	C4A-negative-GTEx
SKIV2L2	C4A-negative-GTEx
RAB3C	C4A-negative-GTEx
PART1	C4A-negative-GTEx
DEPDC1B	C4A-negative-GTEx
KIF2A	C4A-negative-GTEx
RNF180	C4A-negative-GTEx
RGS7BP	C4A-negative-GTEx
ADAMTS6	C4A-negative-GTEx
TRIM23	C4A-negative-GTEx
TRAPPC13	C4A-negative-GTEx
SGTB	C4A-negative-GTEx
PIK3R1	C4A-negative-GTEx
RAD17	C4A-negative-GTEx
SERF1B	C4A-negative-GTEx
RP11-1319K7.1	C4A-negative-GTEx
BDP1	C4A-negative-GTEx
MAP1B	C4A-negative-GTEx
CTC-365E16.1	C4A-negative-GTEx
UTP15	C4A-negative-GTEx
ARHGEF28	C4A-negative-GTEx
ENC1	C4A-negative-GTEx
FAM169A	C4A-negative-GTEx
GCNT4	C4A-negative-GTEx
HMGCR	C4A-negative-GTEx
COL4A3BP	C4A-negative-GTEx
ANKDD1B	C4A-negative-GTEx
SV2C	C4A-negative-GTEx
CRHBP	C4A-negative-GTEx
AGGF1	C4A-negative-GTEx
PDE8B	C4A-negative-GTEx
SCAMP1	C4A-negative-GTEx
HOMER1	C4A-negative-GTEx
MTX3	C4A-negative-GTEx
CTD-2015H6.3	C4A-negative-GTEx
MSH3	C4A-negative-GTEx
RASGRF2	C4A-negative-GTEx
SSBP2	C4A-negative-GTEx
HAPLN1	C4A-negative-GTEx
EDIL3	C4A-negative-GTEx
RASA1	C4A-negative-GTEx
MEF2C	C4A-negative-GTEx
MBLAC2	C4A-negative-GTEx
POLR3G	C4A-negative-GTEx
NR2F1-AS1	C4A-negative-GTEx
